iter	MultiClass
429	0.00467100602
430	0.004640730837
431	0.004623388552
432	0.004602004274
433	0.004585924706
434	0.00458303762
435	0.004547576061
436	0.004547130755
437	0.004541777115
438	0.004534972808
439	0.004532249132
440	0.004511058363
441	0.004473505345
442	0.004451797677
443	0.004413342664
444	0.004401131103
445	0.004388197544
446	0.004345980355
447	0.004305938977
448	0.004275899507
449	0.004266683793
450	0.004261949075
451	0.004261702152
452	0.004249939026
453	0.004221303535
454	0.004221239788
455	0.004204884571
456	0.004182729924
457	0.00418185142
458	0.004172814209
459	0.004169711412
460	0.004159032496
461	0.004155227657
462	0.004149714827
463	0.00411781987
464	0.004086564696
465	0.004057111713
466	0.004027755611
467	0.004025489116
468	0.004019154371
469	0.004016677169
470	0.003986921532
471	0.003986831199
472	0.003954988257
473	0.003954929541
474	0.00394309298
475	0.003943026385
476	0.003942231146
477	0.00391103225
478	0.003880241213
479	0.003874924338
480	0.003866571888
481	0.003857304656
482	0.003838733902
483	0.003837414375
484	0.00380973434
485	0.00377663053
486	0.003767239549
487	0.0037515072
488	0.003749530779
489	0.003745918049
490	0.003742618964
491	0.003718265675
492	0.003686583005
493	0.003681487731
494	0.003681232705
495	0.003678782267
496	0.003657589835
497	0.00365433135
498	0.003651764997
499	0.003644298058
500	0.003639601543
501	0.00362659119
502	0.003626179725
503	0.003624886858
504	0.003599182939
505	0.003582447433
506	0.003578986229
507	0.003578864622
508	0.003578070833
509	0.003565751632
510	0.003563459221
511	0.003536756703
512	0.003533621691
513	0.003526727081
514	0.003514220588
515	0.003489968513
516	0.003487570086
517	0.003463754847
518	0.003437995015
519	0.003428636124
520	0.003398879105
521	0.003395803576
522	0.003393494329
523	0.003365699691
524	0.003355724226
525	0.003331143373
526	0.003317618369
527	0.00331755941
528	0.003314725371
529	0.003284791442
530	0.003271623771
531	0.00324485472
532	0.003223610933
533	0.003202906894
534	0.003195963495
535	0.003181677883
536	0.003179081021
537	0.003175957853
538	0.003153400317
539	0.003131564672
540	0.00311637978
541	0.003111619211
542	0.003111419031
543	0.003109765614
544	0.003107807184
545	0.003089971037
546	0.003088193202
547	0.003086683018
548	0.003084141539
549	0.003081137235
550	0.003050717277
551	0.003014729954
552	0.003013048694
553	0.003000435694
554	0.002998730786
555	0.002995406338
556	0.002989324717
557	0.002987472189
558	0.002982125386
559	0.002981477284
560	0.002980058005
561	0.002979162207
562	0.002978849331
563	0.002976810755
564	0.002975804255
565	0.002963917003
566	0.002944197146
567	0.002943213679
568	0.002937272897
569	0.002930053553
570	0.002927355183
571	0.002902212248
572	0.00290214386
573	0.002882752946
574	0.002881327551
575	0.002880831851
576	0.002880379432
577	0.002874949194
578	0.002873063625
579	0.002857860787
580	0.002849573016
581	0.002849278389
582	0.002838261396
583	0.002830807553
584	0.00281490758
585	0.002806622877
586	0.002804343994
587	0.002786701303
588	0.00276817476
589	0.002766278976
590	0.00275079194
591	0.002736535446
592	0.00273645588
593	0.00273629946
594	0.00273560716
595	0.002713058097
596	0.002712012596
597	0.002710377532
598	0.002697041051
599	0.002696684854
600	0.002688910875
601	0.002686901053
602	0.002684245084
603	0.002661655058
604	0.00264500151
605	0.002637321421
606	0.002616505075
607	0.002606713957
608	0.002597668326
609	0.002590445941
610	0.002588539031
611	0.002587670558
612	0.002581914565
613	0.002581437951
614	0.002579549919
615	0.002579314715
616	0.002577460914
617	0.002568022913
618	0.002567004652
619	0.002551135942
620	0.002540398549
621	0.002538613254
622	0.002530844805
623	0.002528516067
624	0.002516845805
625	0.002508013692
626	0.002499104406
627	0.002486604031
628	0.002485918275
629	0.002478255596
630	0.002467954981
631	0.002467082465
632	0.002463173919
633	0.002458818626
634	0.002457099665
635	0.002455713269
636	0.00243763885
637	0.002429373056
638	0.002429127917
639	0.002422820901
640	0.002422149412
641	0.002412215034
642	0.00241050207
643	0.002409226216
644	0.002406272865
645	0.002387188593
646	0.002385754774
647	0.002371028779
648	0.002367349876
649	0.002364690115
650	0.002363378932
651	0.002361105871
652	0.002360188136
653	0.002358902528
654	0.002356339585
655	0.002336534081
656	0.002329204146
657	0.002325249354
658	0.002306579496
659	0.002299569048
660	0.002299345749
661	0.002280927227
662	0.002277424024
663	0.002263402814
664	0.002263158266
665	0.002255565303
666	0.002246962139
667	0.002236278372
668	0.002234350638
669	0.002221686684
670	0.002220141097
671	0.002219613334
672	0.002210051575
673	0.002208078886
674	0.002207222963
675	0.002202953162
676	0.002202437067
677	0.002185822378
678	0.002184089024
679	0.002182036315
680	0.002177137474
681	0.002175933153
682	0.002172106484
683	0.002171659583
684	0.002170566441
685	0.002167424467
686	0.002157319852
687	0.002142983633
688	0.002133885105
689	0.002132955163
690	0.002129906616
691	0.002127891125
692	0.002127349471
693	0.002114906746
694	0.00210343321
695	0.002101842902
696	0.002083011029
697	0.00207947459
698	0.00207365185
699	0.002072515596
700	0.002058781538
701	0.00205818802
702	0.00205695324
703	0.002052374258
704	0.002052143094
705	0.002051613999
706	0.002050840806
707	0.002050125223
708	0.00204102386
709	0.002034938707
710	0.002033484807
711	0.002022278422
712	0.002011315971
713	0.002008953606
714	0.002006334103
715	0.002004633165
716	0.002004265381
717	0.002002034016
718	0.00200189908
719	0.00199385386
720	0.001989344222
721	0.00198762801
722	0.001972394461
723	0.001969649022
724	0.001963982974
725	0.001962824222
726	0.001962203404
727	0.001961908131
728	0.001949772688
729	0.001945422423
730	0.001944576925
731	0.001943602224
732	0.001941943426
733	0.001931964059
734	0.00192737836
735	0.001920290098
736	0.001909070898
737	0.001907426601
738	0.001907161347
739	0.001897972671
740	0.001897804064
741	0.001897618257
742	0.001896849644
743	0.00189520979
744	0.001894399513
745	0.00189420084
746	0.001891551174
747	0.001881345919
748	0.001880856967
749	0.001880582677
750	0.001880457272
751	0.001878383056
752	0.00186957429
753	0.001868470074
754	0.001867121503
755	0.001867031324
756	0.001865875913
757	0.001857777408
758	0.001856668536
759	0.001853020781
760	0.001852385567
761	0.001836126618
762	0.001832474424
763	0.001832263468
764	0.001819505629
765	0.001818059642
766	0.001810438246
767	0.001804145598
768	0.001804101337
769	0.00180365292
770	0.001793521815
771	0.001781983934
772	0.001781775462
773	0.001781639948
774	0.001780713854
775	0.001775846942
776	0.001770358014
777	0.001768287833
778	0.001759349801
779	0.00175652572
780	0.001755720217
781	0.001755345718
782	0.001753442963
783	0.001745653642
784	0.001742025944
785	0.001739026488
786	0.001738218285
787	0.001738151543
788	0.001734452036
789	0.001728686832
790	0.001718709414
791	0.001714378074
792	0.001713993541
793	0.001713068364
794	0.00170792592
795	0.00170705913
796	0.001706284143
797	0.001705295307
798	0.001704911174
799	0.001704699623
800	0.001703057114
801	0.001688083087
802	0.001681058139
803	0.001679934697
804	0.001669189894
805	0.001662258811
806	0.001661280061
807	0.00166122575
808	0.001660486692
809	0.001660051552
810	0.001658259561
811	0.001657588568
812	0.001656936933
813	0.001655499895
814	0.001655237746
815	0.001652123104
816	0.001652070348
817	0.001645764315
818	0.001645571903
819	0.001645401372
820	0.001644435804
821	0.001642053142
822	0.001641744742
823	0.001641355553
824	0.001640614992
825	0.001640230872
826	0.001639510586
827	0.001633404332
828	0.001632784207
829	0.001632031323
830	0.001627280347
831	0.001618522319
832	0.001610394583
833	0.001601674608
834	0.001601508997
835	0.001594719165
836	0.001592768735
837	0.001592456126
838	0.001591923982
839	0.001591523533
840	0.001588307812
841	0.001587554387
842	0.001587179079
843	0.001574116177
844	0.001573729215
845	0.001573191691
846	0.001560174425
847	0.001559576863
848	0.001559546047
849	0.001557589873
850	0.001554673334
851	0.001554151733
852	0.001545882781
853	0.001542037117
854	0.001541235589
855	0.00154034837
856	0.00153933097
857	0.001535031245
858	0.001527024024
859	0.001526712932
860	0.001524727361
861	0.001520737218
862	0.00151364363
863	0.001511764771
864	0.001510991888
865	0.001509398234
866	0.001507634021
867	0.001506325955
868	0.001506033362
869	0.001505796585
870	0.001505679189
871	0.001504820617
872	0.001504705746
873	0.001504586021
874	0.001504334399
875	0.001498617259
876	0.001498486445
877	0.001498317406
878	0.00148877555
879	0.001487058898
880	0.001479069609
881	0.001477725976
882	0.001476649439
883	0.001471631573
884	0.001471376931
885	0.001463308489
886	0.001463033644
887	0.001462102701
888	0.00146182064
889	0.00146125646
890	0.001460339938
891	0.001459568652
892	0.001457604684
893	0.001452660233
894	0.001451808164
895	0.001451227794
896	0.001448830501
897	0.001441154037
898	0.001434987262
899	0.001424408747
900	0.001417048433
901	0.001412717063
902	0.001412432594
903	0.001412113453
904	0.001411867059
905	0.001411689676
906	0.001411286375
907	0.001409275507
908	0.001405119486
909	0.00140474636
910	0.001401355401
911	0.001400831456
912	0.001399394182
913	0.00139935311
914	0.001398756329
915	0.001392260274
916	0.001391747931
917	0.001391692652
918	0.00138180987
919	0.00137798596
920	0.001377932017
921	0.001377456627
922	0.001374957517
923	0.001374602444
924	0.001371260332
925	0.001370797253
926	0.00136232204
927	0.001362256156
928	0.001362025705
929	0.00136160887
930	0.001360554644
931	0.001356489221
932	0.001356154935
933	0.001353738506
934	0.001351276489
935	0.00134257148
936	0.001342463238
937	0.001334343943
938	0.001325887922
939	0.001325454585
940	0.001316739033
941	0.001316371452
942	0.001313499779
943	0.001306892626
944	0.00130044232
945	0.001298703083
946	0.001295706326
947	0.001292652952
948	0.001292512495
949	0.001292463694
950	0.001291679131
951	0.001291557816
952	0.001291482538
953	0.001291252137
954	0.001290982047
955	0.001290830203
956	0.001287956936
957	0.001287408034
958	0.001281638759
959	0.001278778423
960	0.0012722747
961	0.00127065441
962	0.001270382409
963	0.00127022531
964	0.0012681292
965	0.001267696967
966	0.001267555488
967	0.001259556478
968	0.001259489605
969	0.001257406789
970	0.001247317326
971	0.001246983173
972	0.001246193194
973	0.001239346316
974	0.001238343117
975	0.001237653098
976	0.001233385819
977	0.001233157073
978	0.001227777145
979	0.001227382726
980	0.001225619404
981	0.001225155755
982	0.00122495717
983	0.001224744337
984	0.001223737869
985	0.001223515807
986	0.001223226473
987	0.001222980141
988	0.001222585998
989	0.001218647732
990	0.001215448328
991	0.001214397147
992	0.001211941738
993	0.001208861993
994	0.001208424464
995	0.001205354642
996	0.001204991194
997	0.001199920951
998	0.001199147418
999	0.001197987811
